timestamp,user,action,final_risk_score,mitre_tag
2026-01-14 11:22,user1,login,34.3,T1078
2026-01-14 12:21,admin,fileaccess,18.4,T1059
2026-01-13 20:00,user1,privilegeescalation,113.0,T1059
2026-01-13 17:20,user1,login,18.6,TA0002
2026-01-13 23:08,admin,usbinsert,82.3,T1059
2026-01-14 12:44,guest,fileaccess,41.6,TA0002
2026-01-13 23:39,user2,privilegeescalation,116.8,T1078
2026-01-14 04:05,guest,privilegeescalation,123.6,TA0002
2026-01-14 11:46,admin,privilegeescalation,104.9,T1201
2026-01-14 15:36,user1,privilegeescalation,124.2,T1201
2026-01-14 04:17,admin,fileaccess,65.3,T1059
2026-01-14 08:41,admin,login,62.9,T1059
2026-01-13 22:02,user1,privilegeescalation,122.4,TA0010
2026-01-13 20:13,user1,login,52.9,TA0001
2026-01-14 05:28,user1,login,42.7,T1059
2026-01-14 15:54,user1,login,68.1,TA0004
2026-01-13 18:49,admin,fileaccess,54.5,TA0010
2026-01-14 04:09,user2,dataexfil,62.2,TA0010
2026-01-14 12:08,user2,login,24.3,TA0008
2026-01-14 04:57,guest,usbinsert,114.2,TA0004
2026-01-14 04:20,admin,dataexfil,35.7,TA0004
2026-01-14 17:10,user1,dataexfil,62.7,TA0010
2026-01-14 15:40,user1,usbinsert,88.1,TA0004
2026-01-13 21:22,admin,fileaccess,43.8,T1201
2026-01-14 03:55,admin,dataexfil,43.2,T1201
2026-01-14 02:29,guest,privilegeescalation,102.2,TA0004
2026-01-14 14:32,user2,privilegeescalation,96.2,TA0001
2026-01-14 11:43,user2,usbinsert,90.8,TA0010
2026-01-14 13:36,admin,privilegeescalation,82.2,TA0001
2026-01-14 00:22,user1,usbinsert,94.5,T1078
2026-01-13 20:49,guest,privilegeescalation,100.2,TA0004
2026-01-14 14:10,guest,dataexfil,82.0,TA0002
2026-01-14 07:26,user2,privilegeescalation,111.7,TA0002
2026-01-14 09:16,user2,login,22.2,TA0008
2026-01-14 02:42,admin,privilegeescalation,87.5,TA0008
2026-01-13 23:55,guest,usbinsert,106.2,TA0001
2026-01-14 01:31,user2,usbinsert,115.1,TA0004
2026-01-14 09:31,guest,privilegeescalation,116.7,T1201
2026-01-14 08:51,user1,login,38.0,TA0004
2026-01-14 06:54,user1,fileaccess,31.3,TA0010
2026-01-14 16:54,guest,privilegeescalation,117.0,TA0010
2026-01-14 00:46,guest,dataexfil,28.0,T1201
2026-01-13 19:00,user2,usbinsert,78.9,TA0010
2026-01-14 15:44,user2,usbinsert,103.2,T1059
2026-01-13 23:31,admin,login,56.6,TA0001
2026-01-13 22:13,user1,usbinsert,73.4,TA0002
2026-01-14 09:03,guest,usbinsert,67.1,T1078
2026-01-14 13:40,user2,dataexfil,30.8,TA0008
2026-01-13 19:17,user2,login,26.7,TA0002
2026-01-14 15:52,user2,usbinsert,81.0,T1201
2026-01-13 22:37,guest,dataexfil,72.2,TA0010
2026-01-14 12:25,user2,login,40.4,TA0010
2026-01-14 06:48,user2,login,69.0,TA0008
2026-01-13 20:24,admin,login,85.4,T1078
2026-01-14 08:23,user1,dataexfil,61.4,TA0008
2026-01-13 23:28,user2,dataexfil,68.6,TA0010
2026-01-14 17:03,guest,privilegeescalation,116.2,T1201
2026-01-14 03:42,guest,usbinsert,72.4,T1201
2026-01-13 21:33,user1,privilegeescalation,85.2,TA0002
2026-01-14 02:07,user2,privilegeescalation,123.4,TA0001
2026-01-13 19:55,admin,fileaccess,28.3,TA0004
2026-01-14 02:40,guest,privilegeescalation,97.7,T1078
2026-01-13 22:19,user2,privilegeescalation,79.9,TA0004
2026-01-13 21:05,user2,login,64.3,T1201
2026-01-13 20:43,user2,usbinsert,106.0,TA0001
2026-01-14 13:33,user1,fileaccess,78.6,TA0004
2026-01-14 03:15,admin,fileaccess,33.8,TA0008
2026-01-13 23:29,user2,privilegeescalation,116.0,T1078
2026-01-14 01:17,user2,fileaccess,47.1,T1201
2026-01-14 09:57,user2,fileaccess,36.2,TA0008
2026-01-14 16:11,user1,fileaccess,36.9,TA0001
2026-01-14 13:11,admin,dataexfil,23.1,T1059
2026-01-14 13:23,guest,fileaccess,41.1,TA0010
2026-01-14 16:47,user1,fileaccess,31.5,TA0001
2026-01-14 12:34,admin,login,19.2,T1201
2026-01-14 13:38,user2,dataexfil,56.1,TA0001
2026-01-13 22:33,user2,privilegeescalation,91.7,TA0004
2026-01-14 14:30,admin,usbinsert,109.7,TA0002
2026-01-14 05:41,guest,login,29.4,TA0001
2026-01-14 16:09,guest,login,27.4,TA0002
2026-01-13 18:07,user1,usbinsert,93.1,T1078
2026-01-14 07:39,guest,usbinsert,95.3,TA0002
2026-01-14 00:53,user2,dataexfil,51.5,TA0008
2026-01-14 14:22,user2,usbinsert,72.9,TA0004
2026-01-14 07:15,user1,usbinsert,101.3,TA0008
2026-01-14 07:06,user2,usbinsert,105.0,TA0010
2026-01-14 14:16,admin,privilegeescalation,106.7,TA0001
2026-01-14 13:38,user2,dataexfil,67.1,T1078
2026-01-13 17:46,guest,fileaccess,51.9,T1201
2026-01-14 08:38,admin,privilegeescalation,101.9,T1059
2026-01-14 14:46,admin,usbinsert,105.9,TA0001
2026-01-14 04:04,user1,usbinsert,70.2,T1201
2026-01-13 18:31,user1,login,30.5,T1201
2026-01-14 00:02,user1,login,43.6,TA0010
2026-01-14 08:57,admin,fileaccess,37.7,T1201
2026-01-14 13:12,user2,login,49.9,T1078
2026-01-14 12:58,user1,fileaccess,59.6,TA0001
2026-01-14 07:25,guest,usbinsert,110.7,TA0001
2026-01-14 03:33,guest,privilegeescalation,119.8,TA0001
2026-01-14 05:00,admin,privilegeescalation,70.5,TA0004
2026-01-14 15:11,user2,usbinsert,102.3,TA0002
2026-01-13 22:17,admin,fileaccess,24.2,TA0008
2026-01-14 08:44,user2,fileaccess,80.0,T1059
2026-01-13 17:22,user1,privilegeescalation,77.5,T1059
2026-01-13 19:16,admin,fileaccess,66.4,TA0001
2026-01-13 18:54,guest,fileaccess,54.8,T1201
2026-01-14 01:17,admin,fileaccess,19.1,TA0010
2026-01-14 16:46,user1,login,41.5,TA0010
2026-01-13 21:24,guest,fileaccess,75.1,TA0010
2026-01-14 10:45,user2,usbinsert,82.4,T1201
