timestamp,user,action,final_risk_score,mitre_tag
2026-01-14 10:39,guest,login,26.2,TA0008
2026-01-14 13:28,user2,dataexfil,60.3,TA0010
2026-01-14 16:53,user2,dataexfil,49.6,TA0010
2026-01-14 08:49,admin,dataexfil,66.8,TA0004
2026-01-14 00:38,user1,dataexfil,21.9,TA0004
2026-01-14 11:27,user2,usbinsert,85.5,T1078
2026-01-14 05:07,user1,usbinsert,121.4,TA0002
2026-01-13 21:26,user1,login,56.6,TA0004
2026-01-14 00:42,user2,dataexfil,44.5,T1201
2026-01-14 11:45,admin,login,70.1,TA0008
2026-01-13 19:46,user2,dataexfil,44.9,TA0002
2026-01-14 10:57,user2,privilegeescalation,79.9,TA0001
2026-01-13 20:43,admin,privilegeescalation,82.9,TA0008
2026-01-14 15:22,user2,usbinsert,95.4,T1059
2026-01-14 14:29,guest,usbinsert,101.0,TA0002
2026-01-14 18:47,user2,privilegeescalation,114.7,TA0004
2026-01-14 09:04,user1,privilegeescalation,101.6,TA0008
2026-01-14 12:01,admin,privilegeescalation,105.4,T1078
2026-01-14 13:02,admin,login,46.7,TA0002
2026-01-14 01:28,admin,fileaccess,54.8,TA0008
2026-01-14 10:16,guest,dataexfil,47.5,T1201
2026-01-14 13:47,admin,usbinsert,82.2,TA0001
2026-01-14 02:59,user2,dataexfil,24.5,TA0001
2026-01-14 09:49,admin,privilegeescalation,82.7,TA0004
2026-01-14 10:04,user1,dataexfil,64.1,T1059
2026-01-14 08:54,admin,privilegeescalation,119.1,T1201
2026-01-14 18:10,admin,fileaccess,44.5,T1059
2026-01-14 14:17,user1,login,28.7,T1201
2026-01-14 10:44,user2,fileaccess,43.6,TA0008
2026-01-13 23:19,guest,privilegeescalation,69.7,TA0002
2026-01-14 01:08,admin,dataexfil,39.3,T1201
2026-01-14 11:30,guest,fileaccess,43.5,TA0008
2026-01-14 18:32,admin,privilegeescalation,79.8,TA0004
2026-01-14 11:57,admin,usbinsert,73.0,TA0002
2026-01-14 06:29,user1,login,63.8,TA0010
2026-01-14 08:32,user2,dataexfil,58.8,TA0002
2026-01-14 02:16,user1,dataexfil,51.4,TA0004
2026-01-14 07:08,user2,fileaccess,64.9,TA0010
2026-01-14 07:22,admin,fileaccess,50.7,T1059
2026-01-14 09:57,user1,usbinsert,83.2,TA0008
2026-01-13 22:18,admin,privilegeescalation,125.1,TA0008
2026-01-13 23:43,user1,usbinsert,88.9,TA0010
2026-01-14 02:51,user1,privilegeescalation,97.9,TA0001
2026-01-14 15:52,guest,usbinsert,74.9,TA0010
2026-01-14 19:17,guest,login,57.0,TA0004
2026-01-14 15:31,user1,privilegeescalation,106.3,T1201
2026-01-14 18:02,guest,fileaccess,30.0,TA0001
2026-01-14 08:10,user2,fileaccess,30.2,TA0001
2026-01-14 00:17,admin,fileaccess,52.8,TA0010
2026-01-14 09:40,user1,login,28.6,TA0001
2026-01-14 11:46,user1,fileaccess,56.7,TA0004
2026-01-13 20:48,user1,dataexfil,46.5,TA0010
2026-01-14 13:09,admin,login,67.0,TA0008
2026-01-13 22:51,admin,usbinsert,89.9,TA0001
2026-01-14 05:59,user2,fileaccess,60.4,TA0002
2026-01-14 12:21,user2,dataexfil,63.8,T1059
2026-01-14 15:23,admin,usbinsert,102.7,T1201
2026-01-13 21:32,guest,fileaccess,21.1,TA0008
2026-01-14 03:13,user1,fileaccess,64.5,TA0001
2026-01-14 05:55,user2,dataexfil,53.8,TA0001
2026-01-14 08:34,user2,login,31.7,TA0001
2026-01-13 19:52,user1,login,36.1,TA0001
2026-01-14 11:08,user1,privilegeescalation,116.8,TA0002
2026-01-14 02:59,user1,privilegeescalation,124.9,TA0008
2026-01-13 23:24,guest,dataexfil,62.6,T1201
2026-01-14 05:46,guest,fileaccess,47.3,TA0001
2026-01-14 05:39,guest,dataexfil,67.8,TA0008
2026-01-13 19:25,user2,login,43.1,T1078
2026-01-14 00:21,admin,fileaccess,43.0,TA0010
2026-01-13 21:47,user2,usbinsert,92.3,TA0010
2026-01-14 12:54,user2,dataexfil,20.4,TA0002
2026-01-14 13:15,admin,privilegeescalation,125.7,TA0008
2026-01-14 05:06,user2,dataexfil,46.4,T1059
2026-01-14 00:31,admin,login,75.3,T1201
2026-01-14 16:11,admin,login,43.2,TA0010
2026-01-13 21:58,guest,login,43.4,TA0008
2026-01-14 10:10,user2,fileaccess,67.3,TA0004
2026-01-14 18:52,user1,login,37.2,TA0004
2026-01-14 08:39,admin,login,44.8,TA0002
2026-01-13 21:42,admin,privilegeescalation,122.3,T1078
2026-01-14 10:42,admin,privilegeescalation,73.4,T1201
2026-01-13 19:23,admin,usbinsert,110.2,TA0002
2026-01-14 11:32,user1,fileaccess,44.8,T1059
2026-01-14 07:07,admin,login,55.1,TA0008
2026-01-13 19:40,admin,usbinsert,95.4,TA0002
2026-01-13 23:55,user1,login,17.9,TA0001
2026-01-14 17:42,user2,usbinsert,110.3,TA0001
2026-01-14 08:23,guest,dataexfil,23.7,T1059
2026-01-13 22:40,user1,usbinsert,109.6,T1078
2026-01-14 03:34,guest,fileaccess,44.4,TA0008
2026-01-14 03:10,user2,privilegeescalation,104.2,TA0002
2026-01-14 04:55,user2,dataexfil,77.2,TA0008
2026-01-14 07:57,user2,usbinsert,95.9,T1059
2026-01-14 12:45,guest,fileaccess,47.2,TA0004
2026-01-14 06:24,user2,dataexfil,57.6,TA0001
2026-01-13 21:17,admin,privilegeescalation,87.9,T1078
2026-01-14 10:04,user1,fileaccess,28.2,TA0008
2026-01-14 09:14,guest,privilegeescalation,85.1,TA0008
2026-01-14 05:33,user1,login,72.7,TA0001
2026-01-14 13:39,admin,privilegeescalation,113.5,TA0010
2026-01-14 11:35,guest,usbinsert,89.6,T1201
2026-01-14 08:04,guest,login,48.9,TA0008
2026-01-13 23:51,admin,privilegeescalation,108.8,T1201
2026-01-14 10:49,guest,fileaccess,79.0,TA0002
2026-01-14 00:35,guest,fileaccess,45.1,T1201
2026-01-14 08:51,guest,login,37.1,TA0010
2026-01-14 04:18,guest,usbinsert,68.4,T1059
2026-01-13 19:37,user1,privilegeescalation,81.2,TA0002
2026-01-13 20:00,user1,dataexfil,27.8,TA0010
2026-01-14 08:34,user1,dataexfil,47.5,TA0010
2026-01-14 14:27,user1,login,45.8,T1078
2026-01-14 09:33,admin,dataexfil,68.2,T1078
2026-01-13 22:25,admin,login,56.2,TA0004
2026-01-13 20:20,user2,privilegeescalation,73.2,TA0008
2026-01-14 06:05,user2,dataexfil,54.3,TA0010
2026-01-14 01:27,user2,fileaccess,60.1,TA0008
2026-01-14 19:07,user1,privilegeescalation,92.1,TA0001
2026-01-14 10:55,admin,login,76.4,TA0004
2026-01-13 21:41,user1,privilegeescalation,65.6,TA0004
2026-01-14 02:17,guest,privilegeescalation,121.6,T1201
2026-01-13 22:46,guest,fileaccess,39.1,TA0010
2026-01-14 16:03,guest,fileaccess,61.7,T1059
2026-01-14 13:01,user2,login,48.9,TA0002
2026-01-14 13:16,admin,dataexfil,42.6,TA0010
2026-01-13 20:04,user1,login,79.0,TA0008
2026-01-13 22:12,user2,dataexfil,31.0,TA0004
2026-01-13 21:41,admin,privilegeescalation,127.2,TA0010
2026-01-14 17:57,guest,usbinsert,119.5,TA0008
2026-01-14 11:12,admin,login,64.0,TA0001
2026-01-14 12:28,guest,fileaccess,32.7,TA0002
2026-01-14 01:28,user1,login,21.1,TA0002
2026-01-14 05:54,admin,dataexfil,42.7,TA0010
2026-01-14 01:02,user1,fileaccess,47.7,T1059
2026-01-13 20:54,admin,login,55.9,T1078
2026-01-13 21:54,guest,fileaccess,55.9,TA0002
2026-01-14 17:44,guest,fileaccess,53.2,TA0001
2026-01-14 06:17,guest,usbinsert,71.6,TA0010
2026-01-14 14:35,user2,usbinsert,92.3,TA0001
2026-01-13 22:18,user1,usbinsert,99.0,TA0001
2026-01-14 16:12,guest,usbinsert,90.7,T1078
2026-01-13 23:48,guest,usbinsert,82.6,T1059
2026-01-14 02:00,user1,dataexfil,52.7,TA0004
2026-01-13 20:55,admin,fileaccess,28.0,TA0002
2026-01-13 23:10,guest,usbinsert,92.4,TA0010
2026-01-14 08:14,admin,login,54.7,TA0002
2026-01-14 06:29,user1,privilegeescalation,95.0,TA0008
2026-01-14 16:46,guest,login,78.5,TA0004
2026-01-14 11:02,admin,privilegeescalation,84.1,TA0001
2026-01-14 14:54,user1,privilegeescalation,83.8,TA0002
2026-01-14 10:28,user2,fileaccess,30.9,T1059
2026-01-13 19:38,admin,fileaccess,43.2,TA0008
2026-01-14 14:50,guest,login,62.0,TA0010
2026-01-14 13:10,admin,dataexfil,58.1,TA0002
2026-01-14 08:34,admin,login,88.2,T1078
2026-01-14 17:04,admin,login,49.5,T1078
2026-01-14 12:16,user1,privilegeescalation,117.2,TA0008
2026-01-14 12:19,user1,dataexfil,79.7,TA0010
2026-01-13 19:25,guest,privilegeescalation,100.8,TA0002
2026-01-14 07:29,user1,dataexfil,48.5,T1201
2026-01-14 08:20,admin,dataexfil,77.7,TA0010
2026-01-14 14:13,user1,fileaccess,49.9,TA0008
2026-01-14 07:54,user2,fileaccess,39.1,T1078
2026-01-14 14:16,admin,login,47.5,TA0002
